"","id","as","lsg","oldstat","func","rel","assn","drink","status","howknow","cucard","survey","change","why","time","shift","shtime","fam","knnosw","nosw","inc","usenow","nowsw","x","y","distnearest","distcw","distpw","cw50","cw100","cw150","pw50","pw100","pw150","ed","pw","cw","shifted","c50","c50to100","c100to150","p50","p50to100","p100to150","switch","as1to2","as2to3","as3to4","nearest","ed4","safeswitch","safemislabel","safenolabel","switchfunc","arsenic","newstat","as4to965"
"1873",1904,368,1,0,1,1,1,0,0,23,1,1,"pw",1,24,NA,NA,NA,NA,NA,NA,"",NA,258922.671875,2631081.25,94.6389999389648,94.6389999389648,109.578002929688,0,1,1,0,0,7,12,1,0,0,0,1,0,0,0,2,"switch",0,0,1,"50to100","over10",NA,NA,NA,NA,"351to450","unsafe",0
"1874",1905,405,0,12,1,1,0,0,0,23,1,1,"pw",1,24,NA,NA,NA,NA,NA,NA,"",NA,90.6344375610352,23.7730007171631,96.4820022583008,96.4820022583008,123.018997192383,0,1,1,0,0,4,10,1,0,0,0,1,0,0,0,1,"switch",0,0,0,"50to100","6to10",NA,NA,NA,NA,"351to450","unsafe",1
"1875",1906,323,1,2,1,1,1,23,0,23,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,258909.09375,2631112.75,75.1129989624023,75.1129989624023,143.108001708984,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,"noswitch",0,0,1,"50to100","none",NA,NA,NA,NA,"251to350","unsafe",0
"1876",1907,464,1,2,1,1,0,0,0,23,1,1,"pw",1,24,NA,NA,NA,NA,NA,NA,"",NA,258886.125,2631090.75,57.2120018005371,57.2120018005371,141.046997070312,0,1,1,0,0,2,5,1,0,0,0,1,0,0,0,1,"switch",0,0,0,"50to100","1to5",NA,NA,NA,NA,"451to550","unsafe",1
"1877",1908,451,1,2,1,1,0,0,0,23,1,1,"pw",1,24,NA,NA,NA,NA,NA,NA,"",NA,258881.84375,2631099,50.2560005187988,50.2560005187988,149.830001831055,0,1,1,0,0,0,5,1,0,0,0,1,0,0,0,0,"switch",0,0,0,"50to100","1to5",NA,NA,NA,NA,"451to550","unsafe",1
"1878",1909,42,1,3,1,1,1,23,1,23,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,258527.203125,2631113.25,58.3699989318848,306.799987792969,58.3699989318848,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,1,"noswitch",0,0,0,"50to100","none",0,1,1,NA,"0to50","safe",0
"1879",1910,132,2,0,0,2,0,0,0,23,1,1,"dugnew",NA,24,NA,NA,NA,NA,NA,NA,"",NA,258481.171875,2631074,33.4650001525879,355.14599609375,33.4650001525879,0,0,0,1,4,6,5,NA,NA,1,0,0,0,1,1,1,"switch",1,0,0,"0to50","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"1880",1911,21,0,13,1,1,1,23,1,23,1,1,"no",NA,NA,NA,NA,2,NA,NA,2,"",NA,258497.46875,2631032,14.3219995498657,346.497009277344,14.3219995498657,0,0,0,2,4,8,5,0,0,0,0,0,0,1,1,1,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"1881",1912,132,0,12,1,1,0,23,0,23,1,1,"no",NA,NA,NA,NA,NA,4,NA,NA,"",NA,258474.625,2631027.75,31.1000003814697,369.696990966797,31.1000003814697,0,0,0,1,6,9,12,0,0,0,0,0,0,1,1,1,"noswitch",1,0,0,"0to50","over10",NA,NA,NA,NA,"51to150","unsafe",0
"1882",1913,16,0,13,1,1,1,23,1,23,1,1,"no",NA,NA,NA,NA,5,NA,NA,2,"",NA,258469.75,2630991,18.6609992980957,384.575012207031,18.6609992980957,0,0,0,1,8,10,5,0,0,0,0,0,0,1,2,1,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"1883",1914,50,1,3,1,1,0,23,1,23,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,258418.234375,2631019.75,17.5629997253418,426.407989501953,17.5629997253418,0,0,0,1,5,11,10,0,0,0,0,0,0,1,1,2,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
"1884",1915,71,0,2,1,1,0,0,0,23,1,1,"pw",1,24,NA,NA,NA,NA,NA,NA,"",NA,258418.734375,2631019.5,18.0370006561279,426.001007080078,18.0370006561279,0,0,0,1,5,11,10,1,0,0,0,0,0,1,1,2,"switch",0,0,0,"0to50","6to10",NA,NA,NA,NA,"51to150","unsafe",0
"1885",1916,22,0,13,1,1,1,23,1,23,1,1,"no",NA,NA,NA,NA,4,NA,NA,3,"",NA,258437.546875,2630996,23.0349998474121,413.760986328125,23.0349998474121,0,0,0,2,8,11,5,0,0,0,0,0,0,1,2,1,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"1886",1917,5,0,13,1,1,1,23,1,23,0,0,"no",NA,NA,NA,NA,3,NA,NA,2,"",NA,258430,2630981.25,24.4780006408691,425.300994873047,24.4780006408691,0,0,0,3,8,11,5,0,0,0,0,0,0,1,1,1,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"1887",1918,28,0,13,1,1,1,23,1,23,1,1,"no",NA,NA,NA,NA,2,NA,NA,2,"",NA,258436.46875,2630961.75,19.9899997711182,412.002990722656,19.9899997711182,0,0,0,4,7,11,5,0,0,0,0,0,0,1,1,1,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"1888",1919,118,0,12,1,1,1,0,0,23,2,1,"cworpw",NA,NA,NA,NA,NA,4,NA,NA,"",NA,258426.90625,2630948.75,12.0220003128052,395.786987304688,12.0220003128052,0,0,0,5,7,11,10,NA,NA,0,0,0,0,1,1,1,"switch",1,0,0,"0to50","6to10",NA,NA,NA,NA,"51to150","unsafe",0
"1889",1920,33,0,13,1,1,1,23,1,23,1,1,"no",NA,NA,NA,NA,5,NA,NA,4,"",NA,258421.0625,2630934.5,16.3999996185303,380.730987548828,16.3999996185303,0,0,0,3,8,10,5,0,0,0,0,0,0,1,1,1,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"1890",1921,24,0,13,1,1,1,23,1,23,1,1,"no",NA,NA,NA,NA,3,NA,NA,2,"",NA,258429.015625,2630912.25,7.75299978256226,366.721008300781,7.75299978256226,0,0,0,4,6,13,5,0,0,0,0,0,0,1,1,2,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"1891",1922,27,1,3,1,1,0,23,1,23,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,258402.96875,2630951,35.0089988708496,385.522003173828,35.0089988708496,0,0,0,3,9,10,0,0,0,0,0,0,0,1,2,1,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"1892",1923,58,0,12,1,1,1,23,0,23,1,1,"no",NA,NA,NA,NA,NA,4,NA,NA,"",NA,258390.328125,2630998,22.8649997711182,421.777008056641,22.8649997711182,0,0,0,1,7,10,5,0,0,0,0,0,0,1,2,1,"noswitch",0,0,0,"0to50","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"1893",1924,144,0,12,1,1,1,0,0,23,0,0,"pw",1,12,NA,NA,NA,NA,NA,NA,"",NA,258373.734375,2630991,38.3899993896484,408.786987304688,38.3899993896484,0,0,0,2,7,10,0,1,0,0,0,0,0,1,1,1,"switch",1,0,0,"0to50","none",NA,NA,NA,NA,"51to150","unsafe",0
"1894",1925,56,2,0,1,1,0,23,2,NA,1,1,"pw",1,12,NA,NA,NA,NA,1,NA,"",NA,258366.765625,2630971,19.2600002288818,387.639007568359,19.2600002288818,0,0,0,2,8,9,5,1,0,0,0,0,0,1,2,1,"switch",0,0,0,"0to50","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"1895",1926,99,2,0,1,1,1,23,2,NA,1,1,"pw",1,24,NA,NA,NA,NA,1,NA,"",NA,258348.8125,2630974.5,21.3729991912842,384.230987548828,21.3729991912842,0,0,0,3,6,9,0,1,0,0,0,0,0,1,1,1,"switch",0,0,0,"0to50","none",NA,NA,NA,NA,"51to150","unsafe",0
"1896",1927,144,2,0,0,2,0,0,0,23,1,1,"dugnew",NA,24,NA,NA,NA,NA,NA,NA,"",NA,258353.734375,2630944.25,10.621000289917,357.93798828125,10.621000289917,0,0,0,3,7,10,0,NA,NA,1,0,0,0,1,1,1,"switch",1,0,0,"0to50","none",NA,NA,NA,NA,"51to150","unsafe",0
"1897",1928,148,0,12,1,1,1,23,0,23,2,1,"no",NA,NA,NA,NA,NA,4,NA,NA,"",NA,258327.546875,2630953.25,7.85799980163574,357.3330078125,7.85799980163574,0,0,0,3,4,9,5,0,0,0,0,0,0,1,1,1,"noswitch",1,0,0,"0to50","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"1898",1929,146,0,12,1,1,1,23,0,23,1,1,"no",NA,NA,NA,NA,NA,4,NA,NA,"",NA,258306.265625,2630920.5,35.1640014648438,319.772003173828,35.1640014648438,0,0,0,1,3,10,0,0,0,0,0,0,0,1,1,2,"noswitch",1,0,0,"0to50","none",NA,NA,NA,NA,"51to150","unsafe",0
"1899",1930,162,2,0,1,1,1,0,0,23,1,1,"pw",1,12,NA,NA,NA,NA,NA,NA,"",NA,258319.1875,2630890,63.0060005187988,294.917999267578,63.0060005187988,0,0,0,0,5,12,5,1,0,0,0,0,0,0,1,2,"switch",1,0,0,"50to100","1to5",NA,NA,NA,NA,"151to250","unsafe",0
"1900",1931,220,1,0,0,1,0,23,0,23,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,258315.46875,2630881,72.1149978637695,285.197998046875,72.1149978637695,0,0,0,0,6,13,5,0,0,0,0,0,0,0,2,2,"noswitch",0,1,0,"50to100","1to5",NA,NA,NA,NA,"151to250","unsafe",0
"1901",1932,172,0,12,1,1,1,23,0,23,0,0,"no",NA,NA,NA,NA,NA,4,NA,NA,"",NA,258276.421875,2630884,72.2249984741211,276.808013916016,72.2249984741211,0,0,0,0,3,11,0,0,0,0,0,0,0,0,1,2,"noswitch",1,0,0,"50to100","none",NA,NA,NA,NA,"151to250","unsafe",0
"1902",1933,148,2,0,0,2,0,0,0,23,2,1,"dugnew",NA,6,NA,NA,NA,NA,NA,NA,"",NA,258297.609375,2630850,56.3959999084473,249.891006469727,56.3959999084473,0,0,0,0,5,15,0,NA,NA,1,0,0,0,0,1,2,"switch",1,0,0,"50to100","none",NA,NA,NA,NA,"51to150","unsafe",0
"1903",1934,132,0,12,1,1,1,23,0,23,1,1,"no",NA,NA,NA,NA,NA,4,NA,NA,"",NA,258179.296875,2630828.5,74.6600036621094,217.735992431641,74.6600036621094,0,0,0,0,6,16,5,0,0,0,0,0,0,0,2,2,"noswitch",1,0,0,"50to100","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"1904",1935,100,1,2,1,1,1,23,0,23,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,258193.15625,2630814,58.3969993591309,201.477005004883,58.3969993591309,0,0,0,0,9,17,5,0,0,0,0,0,0,0,2,2,"noswitch",1,0,0,"50to100","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"1905",1936,74,0,12,1,1,1,0,0,23,0,0,"pw",1,24,NA,NA,NA,NA,NA,NA,"",NA,258171.046875,2630792.75,50.818000793457,184.298004150391,50.818000793457,0,0,0,0,11,18,5,1,0,0,0,0,0,0,3,2,"switch",0,0,0,"50to100","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"1906",1937,107,0,12,1,1,0,0,0,23,1,1,"pw",1,24,NA,NA,NA,NA,NA,NA,"",NA,258211.953125,2630809.25,41.390998840332,195.490997314453,41.390998840332,0,0,0,2,9,19,5,1,0,0,0,0,0,1,2,2,"switch",1,0,0,"0to50","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"1907",1938,110,2,2,1,1,1,23,2,NA,1,1,"pw",1,1,NA,NA,NA,NA,1,NA,"",NA,258203.421875,2630797,39.5460014343262,183.641998291016,39.5460014343262,0,0,0,1,12,20,0,1,0,0,0,0,0,1,3,2,"switch",1,0,0,"0to50","none",NA,NA,NA,NA,"51to150","unsafe",0
"1908",1939,61,0,12,1,1,1,0,0,23,1,1,"pw",1,24,NA,NA,NA,NA,NA,NA,"",NA,258219.265625,2630799.5,30.5820007324219,185.759002685547,30.5820007324219,0,0,0,2,11,19,5,1,0,0,0,0,0,1,2,2,"switch",0,0,0,"0to50","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"1909",1940,93,0,12,1,1,1,0,0,23,1,1,"pw",1,12,NA,NA,NA,NA,NA,NA,"",NA,258225,2630797,25.7280006408691,183.460006713867,25.7280006408691,0,0,0,2,12,19,0,1,0,0,0,0,0,1,2,2,"switch",0,0,0,"0to50","none",NA,NA,NA,NA,"51to150","unsafe",0
"1910",1941,38,1,3,1,1,0,23,1,23,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,258249.984375,2630787,20.056999206543,176.365997314453,20.056999206543,0,0,0,5,12,21,5,0,0,0,0,0,0,1,2,2,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"1911",1942,40,0,13,1,1,1,23,1,23,1,1,"no",NA,NA,NA,NA,4,NA,NA,3,"",NA,258281.96875,2630778.75,17.113000869751,177.692993164062,17.113000869751,0,0,0,4,12,23,0,0,0,0,0,0,0,1,2,3,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"1912",1943,130,0,12,1,1,1,1,0,23,1,1,"pw",1,24,NA,NA,NA,NA,NA,NA,"",NA,258267.53125,2630789.5,26.6049995422363,182.962997436523,26.6049995422363,0,0,0,4,11,21,5,1,0,0,0,0,0,1,2,2,"switch",1,0,0,"0to50","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"1913",1944,70,2,2,1,1,1,23,2,NA,1,1,"pw",1,12,NA,NA,NA,NA,1,NA,"",NA,258219.0625,2630777.75,16.5790004730225,163.785995483398,16.5790004730225,0,0,0,3,15,22,5,1,0,0,0,0,0,1,3,2,"switch",0,0,0,"0to50","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"1914",1945,127,0,12,1,1,1,23,0,23,1,1,"no",NA,NA,NA,NA,NA,45,NA,NA,"",NA,258182.625,2630763,19.0540008544922,152.688003540039,19.0540008544922,0,0,0,5,17,19,0,0,0,0,0,0,0,1,3,1,"noswitch",1,0,0,"0to50","none",NA,NA,NA,NA,"51to150","unsafe",0
"1915",1946,46,0,13,1,1,1,23,1,23,1,1,"no",NA,NA,NA,NA,5,NA,NA,3,"",NA,258168.5,2630762.5,28.5919990539551,155.886993408203,28.5919990539551,0,0,0,4,13,19,0,0,0,0,0,0,0,1,2,2,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"1916",1947,64,0,12,1,1,1,0,0,23,1,1,"pw",1,24,NA,NA,NA,NA,NA,NA,"",NA,258188.96875,2630736.5,10.581000328064,125.426002502441,10.581000328064,0,0,1,7,17,21,5,1,0,0,0,0,1,2,2,1,"switch",0,0,0,"0to50","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"1917",1948,50,0,13,1,1,1,23,1,23,1,1,"no",NA,NA,NA,NA,5,NA,NA,4,"",NA,258166.734375,2630737.5,5.67199993133545,133.022003173828,5.67199993133545,0,0,1,7,16,21,0,0,0,0,0,0,1,2,2,1,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"1918",1949,64,0,12,1,1,0,23,0,23,1,1,"no",NA,NA,NA,NA,NA,45,NA,NA,"",NA,258140.4375,2630741,19.5779991149902,147.865005493164,19.5779991149902,0,0,1,6,10,19,5,0,0,0,0,0,1,2,1,2,"noswitch",0,0,0,"0to50","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"1919",1950,18,2,0,1,1,0,23,2,NA,1,1,"pw",1,18,NA,NA,NA,NA,1,NA,"",NA,258169.515625,2630720.75,12.2950000762939,116.55899810791,12.2950000762939,0,0,1,7,17,21,12,1,0,0,0,0,1,2,2,1,"switch",0,0,0,"0to50","over10",1,1,0,1,"0to50","safe",0
"1920",1951,73,0,12,1,1,0,0,0,23,1,1,"pw",1,24,NA,NA,NA,5,NA,NA,"",NA,258168.171875,2630721.75,10.9390001296997,117.963996887207,10.9390001296997,0,0,1,7,17,21,12,1,0,0,0,0,1,2,2,1,"switch",0,0,0,"0to50","over10",NA,NA,NA,NA,"51to150","unsafe",0
"1921",1952,62,2,0,0,2,0,0,0,23,2,1,"dugnew",NA,18,NA,NA,NA,NA,NA,NA,"",NA,258170.296875,2630717.25,15.8620004653931,113.013999938965,15.8620004653931,0,0,1,7,17,21,0,NA,NA,1,0,0,1,2,2,1,"switch",0,0,0,"0to50","none",NA,NA,NA,NA,"51to150","unsafe",0
"1922",1953,54,0,12,1,1,1,23,0,23,2,1,"no",NA,NA,NA,NA,NA,4,NA,NA,"",NA,258171.90625,2630701.5,9.42300033569336,98.0960006713867,9.42300033569336,0,1,1,8,17,21,5,0,0,0,0,1,0,2,2,1,"noswitch",0,0,0,"0to50","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"1923",1954,5,0,13,1,1,1,23,1,23,1,1,"no",NA,NA,NA,NA,3,NA,NA,1,"",NA,258201.96875,2630700,14.0679998397827,87.213996887207,14.0679998397827,0,1,1,8,19,24,15,0,0,0,0,1,0,2,3,1,"noswitch",0,0,0,"0to50","over10",0,1,1,NA,"0to50","safe",0
"1924",1955,7,2,0,1,1,1,23,1,23,1,1,"pw",1,18,NA,NA,NA,NA,NA,NA,"",NA,258226.984375,2630753,7.41800022125244,139.50700378418,7.41800022125244,0,0,1,7,16,25,5,1,0,0,0,0,1,2,2,2,"switch",0,0,0,"0to50","1to5",1,1,0,1,"0to50","safe",0
"1925",1956,5,0,13,1,1,1,23,1,23,1,1,"no",NA,NA,NA,NA,3,NA,NA,1,"",NA,258216.890625,2630749.5,10.0500001907349,135.539993286133,10.0500001907349,0,0,1,6,16,24,6,0,0,0,0,0,1,2,2,2,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
"1926",1957,48,1,3,1,1,1,23,1,23,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,258227.015625,2630745,1.01400005817413,131.595993041992,1.01400005817413,0,0,1,6,16,25,5,0,0,0,0,0,1,2,2,2,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"1927",1958,61,2,0,1,1,1,23,2,NA,1,1,"pw",1,6,NA,NA,NA,NA,NA,1,"",NA,258221.96875,2630707.5,18.9370002746582,93.7300033569336,18.9370002746582,0,1,1,7,18,24,5,1,0,0,0,1,0,2,3,2,"switch",0,0,0,"0to50","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"1928",1959,5,1,3,1,1,1,23,1,23,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,258225.765625,2630700.25,17.2910003662109,87.0169982910156,17.2910003662109,0,1,1,6,18,26,5,0,0,0,0,1,0,2,3,2,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"1929",1960,86,0,0,1,1,1,23,2,NA,1,1,"pw",1,36,NA,NA,NA,NA,NA,1,"",NA,258296.375,2630663.75,23.8020000457764,94.7030029296875,23.8020000457764,0,1,2,3,10,27,5,1,0,0,0,1,1,1,2,4,"switch",0,0,0,"0to50","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"1930",1961,38,1,0,1,1,0,23,1,23,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,258198.25,2630660.25,34.798999786377,49.6780014038086,34.798999786377,1,1,1,3,16,26,5,0,0,0,1,0,0,1,3,2,"noswitch",0,0,0,"0to50","1to5",0,1,0,NA,"0to50","safe",0
"1931",1962,18,0,13,1,1,1,23,1,23,1,1,"no",NA,NA,NA,NA,2,NA,NA,1,"",NA,258210.25,2630646.25,32.8880004882812,32.8880004882812,39.4910011291504,1,1,1,2,14,28,5,0,0,0,1,0,0,1,3,3,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"1932",1963,5,2,3,1,1,1,23,2,NA,0,0,"pw",1,12,NA,NA,NA,NA,NA,NA,"",NA,258204.234375,2630632,21.5020008087158,21.5020008087158,33.0989990234375,1,1,1,3,12,28,0,1,0,0,1,0,0,1,2,4,"switch",0,0,0,"0to50","none",1,1,1,1,"0to50","safe",0
"1933",1964,12,0,13,1,1,1,23,1,23,1,1,"no",NA,NA,NA,NA,2,NA,NA,1,"",NA,258203.3125,2630637.75,26.9340000152588,26.9340000152588,31.6459999084473,1,1,1,3,12,28,0,0,0,0,1,0,0,1,2,4,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"1934",1965,25,0,13,1,1,1,23,1,23,1,1,"no",NA,NA,NA,NA,3,NA,NA,1,"",NA,258187.828125,2630637,16.1879997253418,36.3499984741211,16.1879997253418,1,1,1,3,14,26,0,0,0,0,1,0,0,1,3,3,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"1935",1966,105,0,12,1,1,1,23,0,23,1,1,"no",NA,NA,NA,NA,NA,4,NA,NA,"",NA,258156.09375,2630640,15.710000038147,65.1910018920898,15.710000038147,0,1,1,2,9,23,8,0,0,0,0,1,0,1,2,3,"noswitch",1,0,0,"0to50","6to10",NA,NA,NA,NA,"51to150","unsafe",0
"1936",1967,123,2,12,1,1,1,23,2,NA,1,1,"pw",1,12,NA,NA,NA,NA,1,NA,"",NA,258142.375,2630622.75,32.9980010986328,73.9739990234375,32.9980010986328,0,1,1,2,6,22,10,1,0,0,0,1,0,1,1,4,"switch",1,0,0,"0to50","6to10",NA,NA,NA,NA,"51to150","unsafe",0
"1937",1969,34,1,13,1,1,0,23,0,23,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,258253.546875,2630704.75,4.5939998626709,98.3089981079102,4.5939998626709,0,1,1,6,17,28,0,0,0,0,0,1,0,2,3,3,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"1938",1970,5,2,3,1,1,0,23,2,NA,2,1,"pw",1,8,NA,NA,NA,NA,1,NA,"",NA,258262.71875,2630673.75,27.3729991912842,76.1309967041016,27.3729991912842,0,1,1,5,13,28,5,1,0,0,0,1,0,1,2,3,"switch",0,0,0,"0to50","1to5",1,1,1,1,"0to50","safe",0
"1939",1972,67,0,12,1,1,0,23,0,23,1,1,"no",NA,NA,NA,NA,NA,4,NA,NA,"",NA,258288.171875,2630692.25,32.1990013122559,106.676002502441,32.1990013122559,0,0,1,4,12,28,12,0,0,0,0,0,1,1,2,4,"noswitch",0,0,0,"0to50","over10",NA,NA,NA,NA,"51to150","unsafe",0
"1940",1973,66,1,2,1,1,1,23,0,23,0,0,"pw",1,24,NA,NA,NA,NA,NA,NA,"",NA,258771.140625,2631034,102.055999755859,102.055999755859,187.811996459961,0,0,1,0,0,0,4,1,0,0,0,0,1,0,0,0,"switch",0,0,0,"100to150","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"1941",1974,42,0,13,1,1,1,23,1,23,1,1,"no",NA,NA,NA,NA,5,NA,NA,2,"",NA,258351.90625,2630651.25,36.173999786377,113.363998413086,36.173999786377,0,0,2,3,6,20,5,0,0,0,0,0,1,1,1,3,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"1942",1975,57,0,12,1,1,1,23,0,23,1,1,"no",NA,NA,NA,NA,NA,5,NA,NA,"",NA,258335.8125,2630674.25,12.8500003814697,134.251998901367,12.8500003814697,0,0,2,3,7,21,5,0,0,0,0,0,1,1,1,3,"noswitch",0,0,0,"0to50","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"1943",1976,41,0,13,1,1,0,23,1,23,1,1,"no",NA,NA,NA,NA,3,NA,NA,2,"",NA,258339.578125,2630686.5,2.24600005149841,143.45100402832,2.24600005149841,0,0,1,3,8,19,12,0,0,0,0,0,1,1,1,3,"noswitch",0,0,0,"0to50","over10",0,1,1,NA,"0to50","safe",0
"1944",1977,55,1,0,1,1,1,23,0,23,1,1,"no",NA,NA,NA,NA,NA,4,NA,NA,"",NA,258381.375,2630685.25,21.9020004272461,145.171005249023,21.9020004272461,0,0,1,2,7,17,5,0,0,0,0,0,1,1,1,2,"noswitch",0,0,0,"0to50","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"1945",1978,234,2,2,1,2,0,23,2,NA,2,1,"dugnew",NA,6,NA,NA,NA,NA,NA,NA,"",NA,258397.609375,2630670.5,41.3339996337891,132.02799987793,41.3339996337891,0,0,1,1,5,12,0,NA,NA,1,0,0,1,1,1,2,"switch",0,1,0,"0to50","none",NA,NA,NA,NA,"151to250","unsafe",0
"1946",1979,131,2,2,1,1,1,23,2,NA,2,1,"dugnew",NA,12,NA,NA,NA,NA,NA,NA,"",NA,258391.46875,2630658.75,42.310001373291,119.526000976562,42.310001373291,0,0,1,1,5,13,5,NA,NA,1,0,0,1,1,1,2,"switch",1,0,0,"0to50","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"1947",1980,87,1,0,1,1,0,1,0,12,0,0,"pw",1,12,NA,NA,NA,24,NA,NA,"",NA,258398.34375,2630693.75,39.5110015869141,155.115997314453,39.5110015869141,0,0,0,1,7,13,9,1,0,0,0,0,0,1,2,2,"switch",0,0,0,"0to50","6to10",NA,NA,NA,NA,"51to150","unsafe",0
"1948",1981,71,0,12,1,1,0,0,0,23,0,0,"pw",1,12,NA,NA,NA,NA,NA,NA,"",NA,258374.546875,2630693.5,16.632999420166,153.305999755859,16.632999420166,0,0,0,2,6,17,0,1,0,0,0,0,0,1,1,3,"switch",0,0,0,"0to50","none",NA,NA,NA,NA,"51to150","unsafe",0
"1949",1982,66,2,2,1,1,0,23,0,2,2,1,"dugnew",NA,12,NA,NA,NA,1,NA,NA,"",NA,258336.09375,2630711.75,24.9489994049072,155.080001831055,24.9489994049072,0,0,0,2,12,21,0,NA,NA,1,0,0,0,1,2,2,"switch",0,0,0,"0to50","none",NA,NA,NA,NA,"51to150","unsafe",0
"1950",1983,49,2,0,1,1,0,23,1,2,1,1,"dugnew",NA,25,NA,NA,NA,NA,NA,NA,"",NA,258367.09375,2630706,20.8460006713867,165.839004516602,20.8460006713867,0,0,0,2,7,18,10,NA,NA,1,0,0,0,1,1,3,"switch",0,0,0,"0to50","6to10",1,1,0,1,"0to50","safe",0
"1951",1984,147,0,12,1,1,0,2,0,1,1,1,"no",NA,NA,NA,NA,NA,25,NA,NA,"",NA,258377.4375,2630724.5,42.0900001525879,184.285995483398,42.0900001525879,0,0,0,1,6,16,0,0,0,0,0,0,0,1,1,2,"noswitch",1,0,0,"0to50","none",NA,NA,NA,NA,"51to150","unsafe",0
"1952",1985,88,1,12,1,1,0,23,0,12,1,1,"no",NA,NA,NA,NA,NA,25,NA,NA,"",NA,258410.765625,2630725.5,48.9269981384277,188.486999511719,48.9269981384277,0,0,0,1,6,10,0,0,0,0,0,0,0,1,1,1,"noswitch",0,0,0,"0to50","none",NA,NA,NA,NA,"51to150","unsafe",0
"1953",1986,49,1,0,1,1,0,23,1,12,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,258420.6875,2630760,13.1949996948242,224.125,13.1949996948242,0,0,0,2,5,9,10,0,0,0,0,0,0,1,1,1,"noswitch",0,0,0,"0to50","6to10",0,1,0,NA,"0to50","safe",0
"1954",1987,86,2,2,1,1,0,0,0,12,0,0,"dugnew",NA,7,NA,NA,NA,NA,NA,NA,"",NA,258418.3125,2630759.5,14.5220003128052,223.335998535156,14.5220003128052,0,0,0,2,5,9,10,NA,NA,1,0,0,0,1,1,1,"switch",0,0,0,"0to50","6to10",NA,NA,NA,NA,"51to150","unsafe",0
